t1,t2,t3,t4,CF12_34,CF13_24,CF14_23,ngenes
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,0.7687296416938111,0.10912052117263844,0.12214983713355049,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.6237785016286646,0.16286644951140064,0.21335504885993486,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.745928338762215,0.13843648208469056,0.11563517915309446,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.741042345276873,0.13355048859934854,0.1254071661237785,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.05374592833876222,0.09609120521172639,0.8501628664495114,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.7654723127035831,0.14332247557003258,0.09120521172638436,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.737785016286645,0.12052117263843648,0.14169381107491857,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,0.757328990228013,0.11400651465798045,0.12866449511400652,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.6384364820846905,0.16123778501628663,0.2003257328990228,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.9381107491856677,0.04723127035830619,0.014657980456026058,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.754071661237785,0.1270358306188925,0.11889250814332247,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.05374592833876222,0.09446254071661238,0.8517915309446255,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.7719869706840391,0.14006514657980457,0.08794788273615635,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.7703583061889251,0.11400651465798045,0.11563517915309446,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.6498371335504886,0.1563517915309446,0.19381107491856678,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.758957654723127,0.13843648208469056,0.10260586319218241,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.7736156351791531,0.12052117263843648,0.10586319218241043,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.05863192182410423,0.09446254071661238,0.8469055374592834,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.8078175895765473,0.13029315960912052,0.06188925081433225,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.7671009771986971,0.1254071661237785,0.10749185667752444,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.6254071661237784,0.21335504885993486,0.16123778501628663,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.6107491856677525,0.22149837133550487,0.16775244299674266,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.05374592833876222,0.10912052117263844,0.8371335504885994,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.6091205211726385,0.24592833876221498,0.1449511400651466,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.6221498371335505,0.21498371335504887,0.16286644951140064,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.744299674267101,0.11726384364820847,0.13843648208469056,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.05211726384364821,0.08469055374592833,0.8631921824104235,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.7768729641693811,0.13029315960912052,0.09283387622149837,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.758957654723127,0.10260586319218241,0.13843648208469056,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.05537459283387622,0.08957654723127036,0.8550488599348535,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.7817589576547231,0.13843648208469056,0.07980456026058631,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.739413680781759,0.1254071661237785,0.13517915309446255,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.05537459283387622,0.8648208469055375,0.07980456026058631,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.05863192182410423,0.8469055374592834,0.09446254071661238,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Callianthemum_alatavicum_42.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.7638436482084691,0.08957654723127036,0.1465798045602606,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,0.2915309446254072,0.4609120521172638,0.247557003257329,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.24267100977198697,0.23289902280130292,0.5244299674267101,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.9055374592833876,0.043973941368078175,0.050488599348534204,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.30781758957654726,0.4527687296416938,0.23941368078175895,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.030944625407166124,0.04234527687296417,0.9267100977198697,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.30130293159609123,0.48859934853420195,0.21009771986970685,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.3745928338762215,0.3697068403908795,0.255700325732899,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.23778501628664495,0.20684039087947884,0.5553745928338762,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.30130293159609123,0.23941368078175895,0.4592833876221498,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.3713355048859935,0.2964169381107492,0.3322475570032573,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.04071661237785016,0.04234527687296417,0.9169381107491856,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.4169381107491857,0.30293159609120524,0.28013029315960913,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.34201954397394135,0.25732899022801303,0.4006514657980456,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.23289902280130292,0.5293159609120521,0.23778501628664495,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.2263843648208469,0.5390879478827362,0.23452768729641693,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.04071661237785016,0.06840390879478828,0.8908794788273615,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.19055374592833876,0.6074918566775245,0.20195439739413681,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.23289902280130292,0.5260586319218241,0.24104234527687296,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.31433224755700323,0.44788273615635177,0.23778501628664495,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.04071661237785016,0.03420195439739414,0.9250814332247557,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.3257328990228013,0.4820846905537459,0.19218241042345277,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.3762214983713355,0.35993485342019543,0.26384364820846906,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.04234527687296417,0.03908794788273615,0.9185667752442996,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.3941368078175896,0.33713355048859933,0.2687296416938111,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.3534201954397394,0.2736156351791531,0.3729641693811075,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.04723127035830619,0.9299674267100977,0.02280130293159609,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.04071661237785016,0.9169381107491856,0.04234527687296417,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Caltha_scaposa_41.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.3338762214983713,0.24104234527687296,0.4250814332247557,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,0.25732899022801303,0.20846905537459284,0.5342019543973942,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.04723127035830619,0.9136807817589576,0.03908794788273615,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.46416938110749184,0.2719869706840391,0.26384364820846906,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.04560260586319218,0.03257328990228013,0.9218241042345277,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.5618892508143323,0.23127035830618892,0.20684039087947884,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.4201954397394137,0.31433224755700323,0.26547231270358307,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.021172638436482084,0.9348534201954397,0.043973941368078175,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.21661237785016288,0.5472312703583062,0.23615635179153094,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.03745928338762215,0.06026058631921824,0.9022801302931596,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.21172638436482086,0.5684039087947883,0.21986970684039087,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.2263843648208469,0.5749185667752443,0.1986970684039088,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.04234527687296417,0.050488599348534204,0.9071661237785016,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.019543973941368076,0.006514657980456026,0.9739413680781759,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.057003257328990226,0.03257328990228013,0.9104234527687296,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.035830618892508145,0.04723127035830619,0.9169381107491856,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.04560260586319218,0.030944625407166124,0.9234527687296417,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.50814332247557,0.26058631921824105,0.23127035830618892,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.4006514657980456,0.32247557003257327,0.2768729641693811,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.048859934853420196,0.9332247557003257,0.017915309446254073,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.04723127035830619,0.9185667752442996,0.03420195439739414,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Coptis_chinensis_4_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.40716612377850164,0.30944625407166126,0.28338762214983715,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,0.19543973941368079,0.5439739413680782,0.26058631921824105,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.18892508143322476,0.5732899022801303,0.23778501628664495,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.03745928338762215,0.06026058631921824,0.9022801302931596,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.13843648208469056,0.6579804560260586,0.20358306188925082,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.19543973941368079,0.5618892508143323,0.24267100977198697,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.2703583061889251,0.46254071661237783,0.2671009771986971,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.03908794788273615,0.035830618892508145,0.9250814332247557,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.24267100977198697,0.5504885993485342,0.20684039087947884,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.30781758957654726,0.41042345276872966,0.28175895765472314,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.03908794788273615,0.035830618892508145,0.9250814332247557,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.30944625407166126,0.3990228013029316,0.2915309446254072,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.28338762214983715,0.30293159609120524,0.41368078175895767,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.04234527687296417,0.9332247557003257,0.024429967426710098,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.03908794788273615,0.9250814332247557,0.035830618892508145,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Delphinium_anthriscifolium_40.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,Trollius_ranunculoides_16.fasta.transdecoder.pep,0.249185667752443,0.2736156351791531,0.4771986970684039,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Nigella_sativa_31.fasta.transdecoder.pep,0.5504885993485342,0.21986970684039087,0.2296416938110749,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Ranunculus_sceleratus_28.fasta.transdecoder.pep,0.06677524429967427,0.03420195439739414,0.8990228013029316,614.0
Anemone_flaccida_17.fasta.transdecoder.pep,Helleborus_thibetanus_45.fasta.transdecoder.pep,Hydrastis_canadensis_2.fasta.transdecoder.pep,Souliea_vaginata_34.fasta.transdecoder.pep,0.5863192182410424,0.21335504885993486,0.2003257328990228,614.0
